,date,price,change,vol,amount,bid
2097,10:08:57,4.48,,1836,822528,ÂòÅÌ
2098,10:08:52,4.48,,2628,1177774,ÂòÅÌ
2099,10:08:47,4.48,0.01,1358,608419,ÂòÅÌ
2100,10:08:42,4.47,,4008,1792005,ÂôÅÌ
2101,10:08:37,4.47,-0.01,2000,894429,ÂôÅÌ
2102,10:08:32,4.48,,1931,865105,ÂòÅÌ
2103,10:08:27,4.48,0.01,2743,1228881,ÂòÅÌ
2104,10:08:22,4.47,,1026,459015,ÂôÅÌ
2105,10:08:16,4.47,-0.01,1823,814898,ÂôÅÌ
2106,10:08:11,4.48,,9670,4332195,ÂòÅÌ
2107,10:08:06,4.48,0.01,1385,620892,ÂòÅÌ
2108,10:08:01,4.47,-0.01,1348,602556,ÂôÅÌ
2109,10:07:56,4.48,0.01,282,126371,ÂòÅÌ
2110,10:07:51,4.47,,5933,2652462,ÂòÅÌ
2111,10:07:46,4.47,,1894,846868,ÂòÅÌ
2112,10:07:41,4.47,,844,377268,ÂòÅÌ
2113,10:07:36,4.47,,980,438060,ÂòÅÌ
2114,10:07:26,4.47,,1360,608349,ÂòÅÌ
2115,10:07:26,4.47,,1034,462233,ÂòÅÌ
2116,10:07:21,4.47,0.01,961,429978,ÂòÅÌ
2117,10:07:16,4.46,-0.01,615,274307,ÂôÅÌ
2118,10:07:11,4.47,0.01,1720,769269,ÂòÅÌ
2119,10:07:06,4.46,,336,150284,ÂôÅÌ
2120,10:07:01,4.46,,372,165912,ÂôÅÌ
2121,10:06:56,4.46,,338,150783,ÂôÅÌ
2122,10:06:51,4.46,,5153,2298648,ÂòÅÌ
2123,10:06:46,4.46,,965,430657,ÂòÅÌ
2124,10:06:41,4.46,0.01,3396,1514616,ÂòÅÌ
2125,10:06:36,4.45,-0.01,7557,3363274,ÂôÅÌ
2126,10:06:31,4.46,0.01,1424,635104,ÂòÅÌ
2127,10:06:26,4.45,,1599,711572,ÂôÅÌ
2128,10:06:21,4.45,-0.01,821,365754,ÂôÅÌ
2129,10:06:16,4.46,,1999,891571,ÂòÅÌ
2130,10:06:11,4.46,0.01,358,159703,ÂòÅÌ
2131,10:06:06,4.45,,232,103667,ÂôÅÌ
2132,10:06:01,4.45,,661,294340,ÂòÅÌ
2133,10:05:56,4.45,,2596,1155220,ÂòÅÌ
2134,10:05:46,4.45,,3026,1346605,ÂòÅÌ
2135,10:05:46,4.45,,1556,692420,ÂòÅÌ
2136,10:05:41,4.45,0.01,2324,1034180,ÂòÅÌ
2137,10:05:36,4.44,-0.01,5526,2453934,ÂôÅÌ
2138,10:05:31,4.45,,725,322678,ÂòÅÌ
2139,10:05:26,4.45,0.01,700,311927,ÂòÅÌ
2140,10:05:21,4.44,,480,213546,ÂôÅÌ
2141,10:05:16,4.44,,14773,6559549,ÂòÅÌ
2142,10:05:06,4.44,,22980,10203120,ÂòÅÌ
2143,10:04:51,4.44,,3826,1699134,ÂòÅÌ
2144,10:04:51,4.44,,6296,2795424,ÂòÅÌ
2145,10:04:46,4.44,,993,440945,ÂòÅÌ
2146,10:04:41,4.44,,1104,490602,ÂòÅÌ
2147,10:04:36,4.44,,2027,900005,ÂòÅÌ
2148,10:04:31,4.44,0.01,1182,524985,ÂòÅÌ
2149,10:04:26,4.43,-0.01,1204,533372,ÂôÅÌ
2150,10:04:11,4.44,,1711,759914,ÂòÅÌ
2151,10:04:11,4.44,0.01,4954,2199611,ÂòÅÌ
2152,10:04:01,4.43,,957,424358,ÂôÅÌ
2153,10:03:56,4.43,-0.01,716,317400,ÂôÅÌ
2154,10:03:51,4.44,,4241,1883057,ÂòÅÌ
2155,10:03:46,4.44,0.01,414,184206,ÂòÅÌ
2156,10:03:41,4.43,-0.01,1760,779680,ÂôÅÌ
2157,10:03:36,4.44,,2193,973745,ÂòÅÌ
2158,10:03:31,4.44,0.01,1384,614496,ÂòÅÌ
2159,10:03:26,4.43,-0.01,808,358369,ÂôÅÌ
2160,10:03:21,4.44,,692,307674,ÂòÅÌ
2161,10:03:16,4.44,,818,363227,ÂòÅÌ
2162,10:03:11,4.44,,1180,523920,ÂòÅÌ
2163,10:03:06,4.44,,1548,687312,ÂòÅÌ
2164,10:03:01,4.44,,1320,586506,ÂòÅÌ
2165,10:02:56,4.44,0.01,223,99029,ÂòÅÌ
2166,10:02:51,4.43,,1484,657837,ÂôÅÌ
2167,10:02:46,4.43,,768,340649,ÂôÅÌ
2168,10:02:41,4.43,,908,402669,ÂôÅÌ
2169,10:02:36,4.43,,629,278700,ÂôÅÌ
2170,10:02:31,4.43,,720,318960,ÂôÅÌ
2171,10:02:26,4.43,-0.01,912,404441,ÂôÅÌ
2172,10:02:21,4.44,0.01,984,437322,ÂòÅÌ
2173,10:02:16,4.43,-0.01,964,427052,ÂôÅÌ
2174,10:02:11,4.44,0.01,575,255317,ÂòÅÌ
2175,10:02:06,4.43,-0.01,2271,1006070,ÂôÅÌ
2176,10:02:01,4.44,0.02,1110,493230,ÂòÅÌ
2177,10:01:56,4.42,-0.01,1614,713635,ÂôÅÌ
2178,10:01:51,4.43,,3754,1663128,ÂôÅÌ
2179,10:01:46,4.43,-0.01,566,250773,ÂôÅÌ
2180,10:01:36,4.44,0.01,385,171206,ÂòÅÌ
2181,10:01:36,4.43,,381,168836,ÂòÅÌ
2182,10:01:31,4.43,,1016,450513,ÂòÅÌ
2183,10:01:26,4.43,,757,335758,ÂòÅÌ
2184,10:01:21,4.43,-0.01,8157,3613745,ÂôÅÌ
2185,10:01:16,4.44,,697,309876,ÂòÅÌ
2186,10:01:11,4.44,0.01,1712,760128,ÂòÅÌ
2187,10:01:06,4.43,,2155,954682,ÂôÅÌ
2188,10:01:01,4.43,,1075,476242,ÂôÅÌ
2189,10:00:56,4.43,,1056,467807,ÂôÅÌ
2190,10:00:50,4.43,,2430,1076879,ÂôÅÌ
2191,10:00:45,4.43,-0.01,540,239219,ÂôÅÌ
2192,10:00:40,4.44,0.01,1404,623376,ÂòÅÌ
2193,10:00:35,4.43,,2380,1054410,ÂôÅÌ
2194,10:00:30,4.43,,2140,948019,ÂôÅÌ
2195,10:00:25,4.43,-0.01,1052,466248,ÂôÅÌ
2196,10:00:20,4.44,0.01,628,279258,ÂòÅÌ
2197,10:00:15,4.43,,736,326473,ÂôÅÌ
2198,10:00:10,4.43,0.01,2005,888268,ÂòÅÌ
2199,10:00:05,4.42,,2412,1066104,ÂôÅÌ
2200,10:00:00,4.42,-0.01,3493,1543923,ÂôÅÌ
2201,09:59:55,4.43,,6254,2770522,ÂòÅÌ
2202,09:59:50,4.43,,1503,665988,ÂòÅÌ
2203,09:59:45,4.43,,2040,903720,ÂòÅÌ
2204,09:59:40,4.43,,1768,783224,ÂòÅÌ
2205,09:59:35,4.43,,1822,807146,ÂòÅÌ
2206,09:59:30,4.43,0.01,1323,586106,ÂòÅÌ
2207,09:59:25,4.42,-0.01,874,386308,ÂôÅÌ
2208,09:59:20,4.43,,1028,455829,ÂòÅÌ
2209,09:59:15,4.43,,536,237447,ÂòÅÌ
2210,09:59:10,4.43,,3961,1754740,ÂòÅÌ
2211,09:59:05,4.43,,2098,929413,ÂòÅÌ
2212,09:59:00,4.43,0.01,1376,609993,ÂòÅÌ
2213,09:58:55,4.42,,2184,965328,ÂôÅÌ
2214,09:58:50,4.42,,1526,674492,ÂôÅÌ
2215,09:58:45,4.42,-0.01,790,349180,ÂôÅÌ
2216,09:58:40,4.43,0.01,447,198038,ÂòÅÌ
2217,09:58:35,4.42,,764,337688,ÂôÅÌ
2218,09:58:30,4.42,,2144,947648,ÂôÅÌ
2219,09:58:25,4.42,,682,301868,ÂôÅÌ
2220,09:58:20,4.42,,1886,833612,ÂôÅÌ
2221,09:58:15,4.42,-0.01,827,365551,ÂôÅÌ
2222,09:58:10,4.43,,1240,549320,ÂòÅÌ
2223,09:58:05,4.43,,1342,594931,ÂòÅÌ
2224,09:58:00,4.43,0.01,579,256514,ÂòÅÌ
2225,09:57:55,4.42,,1664,735912,ÂôÅÌ
2226,09:57:50,4.42,,2945,1301707,ÂôÅÌ
2227,09:57:40,4.42,,1886,834036,ÂôÅÌ
2228,09:57:30,4.42,,2564,1133288,ÂôÅÌ
2229,09:57:20,4.42,-0.01,765,338147,ÂôÅÌ
2230,09:57:05,4.43,0.01,5416,2399288,ÂòÅÌ
2231,09:57:05,4.42,-0.01,854,377892,ÂôÅÌ
2232,09:57:00,4.43,0.01,1155,511682,ÂòÅÌ
2233,09:56:55,4.42,-0.01,1704,753168,ÂôÅÌ
2234,09:56:50,4.43,,1378,610524,ÂòÅÌ
2235,09:56:45,4.43,,2982,1321026,ÂòÅÌ
2236,09:56:35,4.43,0.01,1749,774824,ÂòÅÌ
2237,09:56:30,4.42,,1972,871624,ÂôÅÌ
2238,09:56:25,4.42,,4292,1897064,ÂôÅÌ
2239,09:56:20,4.42,,2342,1035588,ÂôÅÌ
2240,09:56:15,4.42,-0.01,1563,690863,ÂôÅÌ
2241,09:56:10,4.43,,850,376975,ÂòÅÌ
2242,09:56:05,4.43,0.01,1628,721204,ÂòÅÌ
2243,09:56:00,4.42,-0.01,5388,2381496,ÂôÅÌ
2244,09:55:55,4.43,,1260,558180,ÂòÅÌ
2245,09:55:50,4.43,0.01,834,369462,ÂòÅÌ
2246,09:55:45,4.42,-0.01,1028,454376,ÂôÅÌ
2247,09:55:40,4.43,0.01,6801,3012860,ÂòÅÌ
2248,09:55:35,4.42,-0.01,1154,510068,ÂôÅÌ
2249,09:55:30,4.43,0.01,1262,559491,ÂòÅÌ
2250,09:55:25,4.42,-0.01,1827,807551,ÂôÅÌ
2251,09:55:20,4.43,,1292,572781,ÂòÅÌ
2252,09:55:15,4.43,,360,159480,ÂòÅÌ
2253,09:55:10,4.43,0.01,760,336680,ÂòÅÌ
2254,09:55:05,4.42,-0.01,2428,1073176,ÂôÅÌ
2255,09:55:00,4.43,,2400,1063200,ÂôÅÌ
2256,09:54:55,4.43,-0.01,2063,914068,ÂôÅÌ
2257,09:54:50,4.44,,1374,610482,ÂòÅÌ
2258,09:54:45,4.44,,2253,1000349,ÂòÅÌ
2259,09:54:40,4.44,0.01,2877,1277583,ÂòÅÌ
2260,09:54:35,4.43,-0.01,1057,468268,ÂôÅÌ
2261,09:54:30,4.44,0.01,3730,1656546,ÂòÅÌ
2262,09:54:25,4.43,-0.01,3172,1405196,ÂôÅÌ
2263,09:54:20,4.44,,797,353885,ÂòÅÌ
2264,09:54:15,4.44,0.01,2690,1194360,ÂòÅÌ
2265,09:54:05,4.43,,2342,1037505,ÂôÅÌ
2266,09:54:05,4.43,,1774,785882,ÂôÅÌ
2267,09:54:00,4.43,,820,363260,ÂôÅÌ
2268,09:53:55,4.43,,2336,1034847,ÂôÅÌ
2269,09:53:50,4.43,-0.01,1001,443460,ÂôÅÌ
2270,09:53:45,4.44,,1013,449789,ÂòÅÌ
2271,09:53:35,4.44,0.01,4308,1912752,ÂòÅÌ
2272,09:53:35,4.43,,1058,469119,ÂôÅÌ
2273,09:53:30,4.43,,1536,680660,ÂôÅÌ
2274,09:53:25,4.43,,1242,550206,ÂôÅÌ
2275,09:53:19,4.43,,1301,576360,ÂôÅÌ
2276,09:53:14,4.43,-0.01,830,368115,ÂôÅÌ
2277,09:53:09,4.44,0.01,967,429365,ÂòÅÌ
2278,09:53:04,4.43,-0.01,1242,550206,ÂôÅÌ
2279,09:52:54,4.44,,1414,627816,ÂòÅÌ
2280,09:52:54,4.44,0.01,1550,688626,ÂòÅÌ
2281,09:52:44,4.43,,2899,1284274,ÂôÅÌ
2282,09:52:44,4.43,,3014,1335202,ÂôÅÌ
2283,09:52:39,4.43,-0.01,1616,716313,ÂôÅÌ
2284,09:52:34,4.44,,533,236669,ÂòÅÌ
2285,09:52:29,4.44,0.01,1970,874680,ÂòÅÌ
2286,09:52:24,4.43,,790,350395,ÂôÅÌ
2287,09:52:19,4.43,,734,325162,ÂôÅÌ
2288,09:52:14,4.43,-0.01,1382,612226,ÂôÅÌ
2289,09:52:09,4.44,0.01,1754,778776,ÂòÅÌ
2290,09:52:04,4.43,,910,403130,ÂôÅÌ
2291,09:51:59,4.43,-0.01,959,424854,ÂôÅÌ
2292,09:51:54,4.44,0.01,906,402264,ÂòÅÌ
2293,09:51:49,4.43,-0.01,1882,833938,ÂôÅÌ
2294,09:51:44,4.44,0.01,1418,630018,ÂòÅÌ
2295,09:51:39,4.43,,354,156857,ÂôÅÌ
2296,09:51:34,4.43,,1617,716738,ÂôÅÌ
2297,09:51:29,4.43,0.01,2691,1192201,ÂòÅÌ
2298,09:51:24,4.42,-0.01,2100,928376,ÂôÅÌ
2299,09:51:19,4.43,0.01,1752,776136,ÂòÅÌ
2300,09:51:14,4.42,-0.01,2600,1149200,ÂôÅÌ
2301,09:51:09,4.43,0.01,1951,864310,ÂòÅÌ
2302,09:51:04,4.42,,2602,1150508,ÂôÅÌ
2303,09:50:59,4.42,-0.01,1636,723112,ÂôÅÌ
2304,09:50:54,4.43,,1155,511682,ÂòÅÌ
2305,09:50:49,4.43,,5154,2283647,ÂòÅÌ
2306,09:50:44,4.43,,1369,606484,ÂòÅÌ
2307,09:50:39,4.43,-0.01,1732,767665,ÂôÅÌ
2308,09:50:34,4.44,0.01,10539,4679369,ÂòÅÌ
2309,09:50:29,4.43,,12110,5365119,ÂôÅÌ
2310,09:50:24,4.43,,11064,4901777,ÂôÅÌ
2311,09:50:19,4.43,-0.01,12506,5540158,ÂôÅÌ
2312,09:50:14,4.44,0.01,15730,6984155,ÂòÅÌ
2313,09:50:04,4.43,,2680,1187240,ÂôÅÌ
2314,09:49:59,4.43,-0.01,3237,1434008,ÂôÅÌ
2315,09:49:54,4.44,,2562,1137741,ÂòÅÌ
2316,09:49:49,4.44,,11566,5135517,ÂòÅÌ
2317,09:49:44,4.44,,11868,5269392,ÂòÅÌ
2318,09:49:39,4.44,,2238,993672,ÂòÅÌ
2319,09:49:34,4.44,0.01,10973,4872029,ÂòÅÌ
2320,09:49:29,4.43,-0.01,1664,737152,ÂôÅÌ
2321,09:49:24,4.44,,1876,832944,ÂòÅÌ
2322,09:49:14,4.44,,3581,1590159,ÂôÅÌ
2323,09:49:14,4.44,,4081,1811981,ÂôÅÌ
2324,09:49:04,4.44,,2956,1312464,ÂôÅÌ
2325,09:48:54,4.44,,2528,1122645,ÂòÅÌ
2326,09:48:49,4.44,,2454,1089789,ÂòÅÌ
2327,09:48:44,4.44,,2439,1082933,ÂòÅÌ
2328,09:48:39,4.44,,3115,1383290,ÂòÅÌ
2329,09:48:29,4.44,,2205,979037,ÂòÅÌ
2330,09:48:29,4.44,0.01,3946,1752237,ÂòÅÌ
2331,09:48:19,4.43,-0.01,1422,629946,ÂôÅÌ
2332,09:48:19,4.44,0.01,5541,2460221,ÂòÅÌ
2333,09:48:09,4.43,-0.01,2413,1069366,ÂôÅÌ
2334,09:48:09,4.44,,2960,1314240,ÂòÅÌ
2335,09:48:04,4.44,,2258,1002587,ÂòÅÌ
2336,09:47:59,4.44,,7012,3113328,ÂòÅÌ
2337,09:47:54,4.44,,4642,2061474,ÂòÅÌ
2338,09:47:49,4.44,0.01,3450,1531800,ÂòÅÌ
2339,09:47:44,4.43,-0.01,3056,1353808,ÂôÅÌ
2340,09:47:39,4.44,,5400,2397600,ÂòÅÌ
2341,09:47:34,4.44,,13883,6164069,ÂòÅÌ
2342,09:47:29,4.44,,34408,15277152,ÂôÅÌ
2343,09:47:24,4.44,,3318,1473618,ÂôÅÌ
2344,09:47:19,4.44,,1300,577200,ÂôÅÌ
2345,09:47:14,4.44,,1341,595421,ÂôÅÌ
2346,09:47:09,4.44,,861,382692,ÂôÅÌ
2347,09:47:04,4.44,,4167,1850165,ÂòÅÌ
2348,09:46:59,4.44,,13082,5808443,ÂòÅÌ
2349,09:46:54,4.44,0.01,5529,2455284,ÂòÅÌ
2350,09:46:49,4.43,,3363,1490039,ÂôÅÌ
2351,09:46:44,4.43,-0.01,3892,1724156,ÂôÅÌ
2352,09:46:39,4.44,0.01,14089,6255533,ÂòÅÌ
2353,09:46:34,4.43,,6168,2732849,ÂôÅÌ
2354,09:46:29,4.43,-0.01,3837,1699808,ÂôÅÌ
2355,09:46:24,4.44,,3030,1345746,ÂòÅÌ
2356,09:46:14,4.44,,4017,1783565,ÂòÅÌ
2357,09:46:14,4.44,0.01,5575,2475530,ÂòÅÌ
2358,09:46:09,4.43,-0.01,4474,1982407,ÂôÅÌ
2359,09:46:04,4.44,0.01,3393,1506509,ÂòÅÌ
2360,09:45:59,4.43,-0.01,4340,1923045,ÂôÅÌ
2361,09:45:54,4.44,,4866,2160504,ÂòÅÌ
2362,09:45:43,4.44,,4874,2164482,ÂòÅÌ
2363,09:45:43,4.44,,9406,4176299,ÂòÅÌ
2364,09:45:38,4.44,0.01,6512,2891328,ÂòÅÌ
2365,09:45:33,4.43,-0.01,31571,13986147,ÂôÅÌ
2366,09:45:26,4.44,,7730,3432333,ÂôÅÌ
2367,09:45:21,4.44,,450,199800,ÂôÅÌ
2368,09:45:16,4.44,,4388,1948307,ÂòÅÌ
2369,09:45:11,4.44,,8710,3867666,ÂòÅÌ
2370,09:45:06,4.44,,4862,2158728,ÂòÅÌ
2371,09:45:01,4.44,,8388,3724698,ÂòÅÌ
2372,09:44:56,4.44,0.01,6321,2806541,ÂòÅÌ
2373,09:44:51,4.43,-0.01,3552,1573536,ÂôÅÌ
2374,09:44:46,4.44,,2797,1241885,ÂòÅÌ
2375,09:44:41,4.44,,2396,1064250,ÂòÅÌ
2376,09:44:35,4.44,,1640,728160,ÂòÅÌ
2377,09:44:30,4.44,,2091,928421,ÂòÅÌ
2378,09:44:25,4.44,0.01,2908,1291578,ÂòÅÌ
2379,09:44:20,4.43,-0.01,2970,1315710,ÂôÅÌ
2380,09:44:15,4.44,0.01,2298,1020738,ÂòÅÌ
2381,09:44:10,4.43,,1219,540034,ÂôÅÌ
2382,09:44:05,4.43,-0.01,1034,458061,ÂôÅÌ
2383,09:44:00,4.44,0.01,1200,532800,ÂòÅÌ
2384,09:43:55,4.43,-0.01,1390,616195,ÂôÅÌ
2385,09:43:50,4.44,,1841,817421,ÂòÅÌ
2386,09:43:45,4.44,0.01,11870,5270706,ÂòÅÌ
2387,09:43:40,4.43,-0.01,2745,1216052,ÂôÅÌ
2388,09:43:35,4.44,0.01,4954,2199576,ÂòÅÌ
2389,09:43:30,4.43,,4138,1833133,ÂôÅÌ
2390,09:43:25,4.43,-0.01,1110,492155,ÂôÅÌ
2391,09:43:20,4.44,,3844,1706736,ÂòÅÌ
2392,09:43:15,4.44,-0.01,6370,2828280,ÂôÅÌ
2393,09:43:10,4.45,0.01,1004,446780,ÂòÅÌ
2394,09:43:05,4.44,,1144,507936,ÂôÅÌ
2395,09:43:00,4.44,-0.01,1142,507474,ÂôÅÌ
2396,09:42:55,4.45,0.01,815,362692,ÂòÅÌ
2397,09:42:50,4.44,,2466,1094921,ÂòÅÌ
2398,09:42:45,4.44,,2579,1145076,ÂòÅÌ
2399,09:42:40,4.44,0.01,7759,3445226,ÂòÅÌ
2400,09:42:35,4.43,-0.01,2012,891741,ÂôÅÌ
2401,09:42:30,4.44,,1604,712176,ÂòÅÌ
2402,09:42:25,4.44,,3459,1535813,ÂòÅÌ
2403,09:42:15,4.44,0.01,1490,661560,ÂòÅÌ
2404,09:42:15,4.43,-0.01,2382,1055651,ÂôÅÌ
2405,09:42:05,4.44,,2960,1314240,ÂòÅÌ
2406,09:42:05,4.44,,10910,4844040,ÂòÅÌ
2407,09:41:55,4.44,,1870,830280,ÂòÅÌ
2408,09:41:50,4.44,,2296,1019424,ÂòÅÌ
2409,09:41:50,4.44,-0.02,51028,22656432,ÂôÅÌ
2410,09:41:45,4.46,0.01,1928,860316,ÂòÅÌ
2411,09:41:40,4.45,-0.01,1632,726240,ÂôÅÌ
2412,09:41:35,4.46,,5552,2476192,ÂòÅÌ
2413,09:41:30,4.46,,772,344329,ÂòÅÌ
2414,09:41:25,4.46,0.01,1479,659634,ÂòÅÌ
2415,09:41:20,4.45,,1400,623000,ÂôÅÌ
2416,09:41:15,4.45,-0.01,1975,878875,ÂôÅÌ
2417,09:41:10,4.46,,743,331378,ÂòÅÌ
2418,09:41:05,4.46,0.01,1875,836250,ÂòÅÌ
2419,09:41:00,4.45,-0.01,1665,740925,ÂôÅÌ
2420,09:40:55,4.46,,1590,709140,ÂòÅÌ
2421,09:40:50,4.46,,1598,712708,ÂòÅÌ
2422,09:40:45,4.46,0.01,2256,1006176,ÂòÅÌ
2423,09:40:40,4.45,-0.01,4112,1829840,ÂôÅÌ
2424,09:40:35,4.46,,2281,1017326,ÂôÅÌ
2425,09:40:30,4.46,0.01,7985,3561310,ÂòÅÌ
2426,09:40:25,4.45,-0.01,2360,1050200,ÂôÅÌ
2427,09:40:20,4.46,0.01,1514,675244,ÂòÅÌ
2428,09:40:15,4.45,,1434,638130,ÂôÅÌ
2429,09:40:10,4.45,-0.01,1457,648365,ÂôÅÌ
2430,09:40:05,4.46,,734,327364,ÂôÅÌ
2431,09:40:00,4.46,0.01,4119,1837074,ÂòÅÌ
2432,09:39:55,4.45,,1000,445000,ÂôÅÌ
2433,09:39:45,4.45,,553,246085,ÂôÅÌ
2434,09:39:45,4.45,,442,196690,ÂôÅÌ
2435,09:39:40,4.45,0.01,2462,1095803,ÂòÅÌ
2436,09:39:35,4.44,-0.01,1005,446220,ÂôÅÌ
2437,09:39:30,4.45,,787,350215,ÂòÅÌ
2438,09:39:25,4.45,0.01,2231,992812,ÂòÅÌ
2439,09:39:20,4.44,0.01,5058,2245752,ÂòÅÌ
2440,09:39:15,4.43,-0.01,10285,4556255,ÂôÅÌ
2441,09:39:10,4.44,,3582,1590408,ÂòÅÌ
2442,09:39:05,4.44,,4949,2197356,ÂòÅÌ
2443,09:38:50,4.44,,5203,2310132,ÂòÅÌ
2444,09:38:50,4.44,-0.01,23553,10457958,ÂôÅÌ
2445,09:38:45,4.45,,1065,474156,ÂôÅÌ
2446,09:38:40,4.45,,1938,862641,ÂòÅÌ
2447,09:38:20,4.45,0.01,5630,2505350,ÂòÅÌ
2448,09:38:20,4.44,,2177,966588,ÂôÅÌ
2449,09:38:15,4.44,,2286,1014984,ÂôÅÌ
2450,09:38:04,4.44,,4311,1914084,ÂòÅÌ
2451,09:37:54,4.44,,6260,2779440,ÂòÅÌ
2452,09:37:44,4.44,,1801,799644,ÂòÅÌ
2453,09:37:39,4.44,0.01,2152,955488,ÂòÅÌ
2454,09:37:39,4.43,-0.01,2730,1209390,ÂôÅÌ
2455,09:37:29,4.44,0.01,2490,1105560,ÂòÅÌ
2456,09:37:29,4.43,,2175,963524,ÂôÅÌ
2457,09:37:24,4.43,-0.01,5494,2433842,ÂôÅÌ
2458,09:37:19,4.44,,1785,792540,ÂòÅÌ
2459,09:37:14,4.44,,6022,2673768,ÂòÅÌ
2460,09:37:09,4.44,,3238,1437672,ÂòÅÌ
2461,09:37:04,4.44,,2899,1287156,ÂòÅÌ
2462,09:36:59,4.44,-0.01,20285,9006540,ÂôÅÌ
2463,09:36:49,4.45,,1183,526435,ÂôÅÌ
2464,09:36:49,4.45,,397,176665,ÂôÅÌ
2465,09:36:44,4.45,,695,309275,ÂôÅÌ
2466,09:36:39,4.45,-0.02,1710,760950,ÂôÅÌ
2467,09:36:34,4.47,0.02,627,280269,ÂòÅÌ
2468,09:36:29,4.45,,1790,796781,ÂôÅÌ
2469,09:36:24,4.45,,1980,881100,ÂôÅÌ
2470,09:36:14,4.45,0.01,1006,447883,ÂòÅÌ
2471,09:36:14,4.44,,6651,2953044,ÂôÅÌ
2472,09:36:09,4.44,,1295,574980,ÂôÅÌ
2473,09:36:04,4.44,,1967,873348,ÂòÅÌ
2474,09:35:59,4.44,,2491,1106004,ÂòÅÌ
2475,09:35:54,4.44,0.01,10674,4739256,ÂòÅÌ
2476,09:35:49,4.43,-0.01,3321,1471433,ÂôÅÌ
2477,09:35:44,4.44,0.01,2018,896205,ÂòÅÌ
2478,09:35:34,4.43,-0.01,3858,1709094,ÂôÅÌ
2479,09:35:34,4.44,,2227,989001,ÂòÅÌ
2480,09:35:29,4.44,0.01,2558,1135752,ÂòÅÌ
2481,09:35:24,4.43,,3588,1589484,ÂôÅÌ
2482,09:35:19,4.43,-0.01,2788,1235084,ÂôÅÌ
2483,09:35:14,4.44,0.01,4294,1906536,ÂòÅÌ
2484,09:35:09,4.43,,2144,949791,ÂôÅÌ
2485,09:35:04,4.43,-0.01,9755,4321465,ÂôÅÌ
2486,09:34:54,4.44,,2890,1283160,ÂòÅÌ
2487,09:34:54,4.44,,3018,1339992,ÂòÅÌ
2488,09:34:49,4.44,,1342,595848,ÂòÅÌ
2489,09:34:44,4.44,,897,398268,ÂòÅÌ
2490,09:34:42,4.44,-0.02,58811,26112394,ÂôÅÌ
2491,09:34:32,4.46,,1510,673460,ÂôÅÌ
2492,09:34:27,4.46,-0.01,2838,1265748,ÂôÅÌ
2493,09:34:17,4.47,,1567,700449,ÂòÅÌ
2494,09:34:12,4.47,,3992,1784424,ÂòÅÌ
2495,09:34:02,4.47,,7741,3460227,ÂôÅÌ
2496,09:33:52,4.47,,1738,776886,ÂôÅÌ
2497,09:33:47,4.47,-0.01,4376,1956072,ÂôÅÌ
2498,09:33:42,4.48,0.01,3256,1458688,ÂòÅÌ
2499,09:33:37,4.47,,1874,837678,ÂôÅÌ
2500,09:33:32,4.47,,3774,1686978,ÂôÅÌ
2501,09:33:27,4.47,,3414,1526058,ÂôÅÌ
2502,09:33:22,4.47,,1826,816222,ÂòÅÌ
2503,09:33:17,4.47,-0.01,3351,1497897,ÖÐÐÔÅÌ
2504,09:33:12,4.48,,3063,1372224,ÂòÅÌ
2505,09:33:07,4.48,0.01,1879,841792,ÂòÅÌ
2506,09:33:02,4.47,,1487,664689,ÂôÅÌ
2507,09:32:57,4.47,-0.01,2697,1205559,ÂòÅÌ
2508,09:32:52,4.48,,883,395584,ÂòÅÌ
2509,09:32:42,4.48,,1001,448448,ÂòÅÌ
2510,09:32:42,4.48,-0.01,1380,618240,ÖÐÐÔÅÌ
2511,09:32:37,4.49,,1400,628600,ÂòÅÌ
2512,09:32:27,4.49,0.04,838,376262,ÂòÅÌ
2513,09:32:27,4.45,0.01,1119,498266,ÂòÅÌ
2514,09:32:17,4.44,-0.02,875,388500,ÂôÅÌ
2515,09:32:17,4.46,0.01,1851,825858,ÖÐÐÔÅÌ
2516,09:32:12,4.45,0.01,2877,1280265,ÂôÅÌ
2517,09:32:07,4.44,,21532,9560607,ÂòÅÌ
2518,09:32:02,4.44,,3202,1421688,ÂòÅÌ
2519,09:31:57,4.44,,4306,1911864,ÂòÅÌ
2520,09:31:52,4.44,,2232,991008,ÂòÅÌ
2521,09:31:47,4.44,,1958,869352,ÂòÅÌ
2522,09:31:42,4.44,,3882,1723608,ÂòÅÌ
2523,09:31:37,4.44,-0.05,21287,9451472,ÂôÅÌ
2524,09:31:32,4.49,-0.01,28237,12678413,ÂôÅÌ
2525,09:31:27,4.5,,847,381150,ÂòÅÌ
2526,09:31:22,4.5,0.01,1646,740700,ÂòÅÌ
2527,09:31:17,4.49,,3817,1713837,ÂôÅÌ
2528,09:31:12,4.49,,1685,756565,ÂôÅÌ
2529,09:31:07,4.49,,974,437326,ÂôÅÌ
2530,09:31:02,4.49,0.01,6853,3076997,ÂòÅÌ
2531,09:30:57,4.48,,6799,3045952,ÂôÅÌ
2532,09:30:52,4.48,,586,262528,ÂôÅÌ
2533,09:30:47,4.48,0.02,2675,1198400,ÂòÅÌ
2534,09:30:42,4.46,,7734,3449364,ÂôÅÌ
2535,09:30:37,4.46,,1120,499743,ÂôÅÌ
