time,price,change,vol,amount,ÐÔÖÊ
13:22:23,15.85,0.02,1244,1971740,ÂòÅÌ
13:22:18,15.83,--,304,481232,ÂôÅÌ
13:22:13,15.83,--,583,922952,ÂôÅÌ
13:22:03,15.83,--,430,682209,ÂôÅÌ
13:22:03,15.83,-0.01,224,354592,ÂôÅÌ
13:21:58,15.84,--,301,476847,ÂòÅÌ
13:21:48,15.84,0.01,64,102896,ÂòÅÌ
13:21:43,15.83,--,120,191479,ÂôÅÌ
13:21:38,15.83,-0.01,240,379920,ÂôÅÌ
13:21:33,15.84,0.01,50,79326,ÂòÅÌ
13:21:28,15.83,-0.01,70,112329,ÂòÅÌ
13:21:23,15.84,--,568,899712,ÂôÅÌ
13:21:18,15.84,-0.01,77,122031,ÂòÅÌ
13:21:13,15.85,0.01,160,255121,ÂòÅÌ
13:21:08,15.84,-0.01,42,66528,ÖÐÐÔÅÌ
13:21:03,15.85,--,230,366071,ÂòÅÌ
13:20:58,15.85,0.01,198,313956,ÂòÅÌ
13:20:53,15.84,-0.01,145,231137,ÂôÅÌ
13:20:48,15.85,0.01,353,559568,ÂòÅÌ
13:20:43,15.84,0.01,173,274095,ÖÐÐÔÅÌ
13:20:38,15.83,-0.02,322,511245,ÂôÅÌ
13:20:33,15.85,0.01,129,204528,ÂòÅÌ
13:20:28,15.84,-0.01,176,280304,ÂôÅÌ
13:20:23,15.85,--,104,166361,ÂòÅÌ
13:20:18,15.85,0.01,215,341092,ÂòÅÌ
13:20:13,15.84,0.01,32,50688,ÂòÅÌ
13:20:08,15.83,-0.01,834,1321741,ÂôÅÌ
13:20:03,15.84,-0.01,333,527535,ÂôÅÌ
13:19:58,15.85,--,228,362901,ÂòÅÌ
13:19:53,15.85,0.01,150,237750,ÂòÅÌ
13:19:48,15.84,-0.01,142,224928,ÂôÅÌ
13:19:42,15.85,--,95,150638,ÂòÅÌ
13:19:37,15.85,0.02,88,139480,ÂòÅÌ
13:19:30,15.83,--,2145,3395851,ÂòÅÌ
13:19:20,15.83,--,96,151968,ÂòÅÌ
13:19:15,15.83,--,84,132972,ÂòÅÌ
13:19:10,15.83,--,37,58634,ÂòÅÌ
13:19:05,15.83,0.02,224,354592,ÂòÅÌ
13:19:00,15.81,--,64,101184,ÂôÅÌ
13:18:55,15.81,--,146,230826,ÂôÅÌ
13:18:50,15.81,--,34,55271,ÂôÅÌ
13:18:45,15.81,0.01,137,216786,ÂòÅÌ
13:18:40,15.8,--,412,650960,ÂòÅÌ
13:18:35,15.8,0.01,541,854843,ÂòÅÌ
13:18:30,15.79,-0.01,248,391592,ÂôÅÌ
13:18:25,15.8,0.01,152,240160,ÂòÅÌ
13:18:20,15.79,0.01,1153,1820650,ÂòÅÌ
13:18:15,15.78,--,141,223949,ÂôÅÌ
13:18:10,15.78,0.01,158,250081,ÖÐÐÔÅÌ
13:18:05,15.77,--,540,851580,ÂôÅÌ
13:18:00,15.77,-0.01,2290,3612843,ÂôÅÌ
13:17:55,15.78,0.01,1491,2352861,ÂòÅÌ
13:17:50,15.77,--,1780,2807060,ÂòÅÌ
13:17:45,15.77,--,1072,1692057,ÂôÅÌ
13:17:40,15.77,--,35,55258,ÂôÅÌ
13:17:35,15.77,--,40,63080,ÂôÅÌ
13:17:30,15.77,-0.01,116,184445,ÂôÅÌ
13:17:25,15.78,--,709,1118865,ÂôÅÌ
13:17:20,15.78,-0.01,696,1099802,ÂôÅÌ
13:17:15,15.79,0.01,287,453236,ÂòÅÌ
13:17:10,15.78,-0.01,98,154644,ÂôÅÌ
13:17:05,15.79,--,32,52043,ÂòÅÌ
13:17:00,15.79,--,3224,5091706,ÂôÅÌ
13:16:55,15.79,--,154,244681,ÂôÅÌ
13:16:50,15.79,-0.01,254,402581,ÂôÅÌ
13:16:45,15.8,--,605,955963,ÂòÅÌ
13:16:40,15.8,--,930,1469400,ÂôÅÌ
13:16:35,15.8,--,932,1472560,ÂôÅÌ
13:16:30,15.8,--,284,450236,ÂôÅÌ
13:16:24,15.8,--,1202,1899286,ÂôÅÌ
13:16:14,15.8,--,249,394873,ÂôÅÌ
13:16:14,15.8,-0.01,223,352403,ÂôÅÌ
13:16:09,15.81,0.01,135,213498,ÂòÅÌ
13:16:04,15.8,-0.01,177,281113,ÂôÅÌ
13:15:59,15.81,--,1759,2781042,ÂôÅÌ
13:15:49,15.81,--,832,1315392,ÂôÅÌ
13:15:39,15.81,--,1060,1675860,ÂôÅÌ
13:15:34,15.81,--,1068,1690025,ÂôÅÌ
13:15:24,15.81,-0.01,561,887004,ÂôÅÌ
13:15:19,15.82,--,144,227808,ÂòÅÌ
13:15:14,15.82,--,2414,3820340,ÂôÅÌ
13:15:04,15.82,-0.01,348,550536,ÂôÅÌ
13:14:54,15.83,--,2280,3610759,ÂôÅÌ
13:14:39,15.83,--,427,676004,ÂôÅÌ
13:14:34,15.83,-0.01,532,842156,ÂôÅÌ
13:14:29,15.84,--,2032,3220208,ÂòÅÌ
13:14:24,15.84,--,95,150543,ÂòÅÌ
13:14:19,15.84,--,358,567072,ÂôÅÌ
13:14:14,15.84,-0.01,18,28512,ÂôÅÌ
13:14:09,15.85,0.01,54,87111,ÂòÅÌ
13:14:04,15.84,-0.01,287,454671,ÂôÅÌ
13:13:54,15.85,--,126,201231,ÂôÅÌ
13:13:49,15.85,--,16,25360,ÂôÅÌ
13:13:44,15.85,-0.01,502,795670,ÂôÅÌ
13:13:39,15.86,--,67,106325,ÂôÅÌ
13:13:34,15.86,--,282,447252,ÂôÅÌ
13:13:24,15.86,-0.01,154,244244,ÂôÅÌ
13:13:19,15.87,--,74,118961,ÂòÅÌ
13:13:14,15.87,--,2581,4096110,ÂòÅÌ
13:12:44,15.87,0.01,84,134831,ÂòÅÌ
13:12:39,15.86,--,119,188797,ÂôÅÌ
13:12:34,15.86,0.01,56,88816,ÖÐÐÔÅÌ
13:12:29,15.85,--,82,131491,ÂôÅÌ
13:12:29,15.85,--,2003,3176086,ÂôÅÌ
13:12:14,15.85,--,10,15850,ÂôÅÌ
13:12:09,15.85,--,751,1190398,ÂòÅÌ
13:11:59,15.85,0.01,10,17371,ÂòÅÌ
13:11:54,15.84,--,48,76032,ÂôÅÌ
13:11:44,15.84,0.01,1147,1816911,ÂòÅÌ
13:11:29,15.83,-0.01,72,113976,ÂôÅÌ
13:11:24,15.84,--,132,210608,ÂòÅÌ
13:11:14,15.84,--,106,167904,ÂòÅÌ
13:11:09,15.84,--,548,868032,ÂôÅÌ
13:10:59,15.84,--,85,134703,ÂôÅÌ
13:10:54,15.84,-0.01,62,99728,ÂôÅÌ
13:10:44,15.85,0.01,151,239398,ÂòÅÌ
13:10:39,15.84,--,86,136224,ÂôÅÌ
13:10:34,15.84,--,82,129888,ÂôÅÌ
13:10:29,15.84,-0.01,64,102896,ÂôÅÌ
13:10:24,15.85,0.01,55,87238,ÂòÅÌ
13:10:19,15.84,-0.01,44,69696,ÂôÅÌ
13:10:19,15.85,--,92,147341,ÂòÅÌ
13:10:09,15.85,-0.01,1409,2233328,ÂôÅÌ
13:10:04,15.86,--,94,149084,ÂòÅÌ
13:09:59,15.86,--,146,231556,ÂòÅÌ
13:09:54,15.86,--,70,111020,ÂòÅÌ
13:09:49,15.86,--,470,745673,ÂôÅÌ
13:09:39,15.86,--,6,11038,ÂôÅÌ
13:09:34,15.86,--,135,215442,ÂòÅÌ
13:09:24,15.86,--,34,53924,ÂòÅÌ
13:09:19,15.86,0.01,159,252237,ÂòÅÌ
13:09:09,15.85,--,284,451661,ÂôÅÌ
13:09:04,15.85,--,75,118938,ÂôÅÌ
13:08:59,15.85,0.01,680,1077800,ÂòÅÌ
13:08:54,15.84,--,178,281952,ÂôÅÌ
13:08:49,15.84,--,360,570240,ÂôÅÌ
13:08:44,15.84,--,10,17360,ÂôÅÌ
13:08:39,15.84,--,89,141039,ÂôÅÌ
13:08:34,15.84,--,944,1495296,ÂôÅÌ
13:08:18,15.84,--,96,152064,ÂôÅÌ
13:08:13,15.84,0.01,1938,3069918,ÂòÅÌ
13:08:03,15.83,--,60,94980,ÂôÅÌ
13:07:58,15.83,--,466,737678,ÂôÅÌ
13:07:48,15.83,--,696,1101768,ÂòÅÌ
13:07:43,15.83,--,470,744010,ÂôÅÌ
13:07:33,15.83,--,276,436908,ÂôÅÌ
13:07:28,15.83,--,920,1456360,ÂôÅÌ
13:07:18,15.83,--,151,239096,ÂôÅÌ
13:07:13,15.83,-0.01,108,172357,ÂôÅÌ
13:07:08,15.84,--,46,74384,ÂôÅÌ
13:07:03,15.84,-0.01,25,39663,ÂôÅÌ
13:07:03,15.85,--,68,107780,ÂòÅÌ
13:06:53,15.85,-0.01,614,974711,ÖÐÐÔÅÌ
13:06:43,15.86,--,338,536068,ÂòÅÌ
13:06:33,15.86,--,701,1111849,ÂôÅÌ
13:06:28,15.86,--,340,539240,ÂôÅÌ
13:06:23,15.86,--,516,818376,ÂôÅÌ
13:06:13,15.86,--,72,115714,ÂôÅÌ
13:06:08,15.86,--,119,188797,ÂôÅÌ
13:06:03,15.86,--,82,130052,ÂôÅÌ
13:05:58,15.86,0.01,1551,2460076,ÂòÅÌ
13:05:53,15.85,--,510,808350,ÂôÅÌ
13:05:48,15.85,--,22,36391,ÂôÅÌ
13:05:43,15.85,-0.03,886,1405704,ÂôÅÌ
13:05:33,15.88,0.02,1452,2306030,ÂòÅÌ
13:05:23,15.86,-0.02,170,271142,ÂôÅÌ
13:05:13,15.88,--,629,1000312,ÂôÅÌ
13:05:08,15.88,-0.01,40,63520,ÂôÅÌ
13:04:58,15.89,0.03,1535,2439305,ÂòÅÌ
13:04:53,15.86,-0.02,94,150606,ÂôÅÌ
13:04:43,15.88,--,428,679664,ÂôÅÌ
13:04:33,15.88,--,810,1286280,ÂôÅÌ
13:04:23,15.88,0.01,1734,2753592,ÂòÅÌ
13:04:18,15.87,--,438,695106,ÂôÅÌ
13:04:13,15.87,-0.01,525,833238,ÂôÅÌ
13:04:03,15.88,--,66,106332,ÂòÅÌ
13:03:58,15.88,-0.01,228,362064,ÂôÅÌ
13:03:48,15.89,--,69,109704,ÂòÅÌ
13:03:43,15.89,--,10,17415,ÂòÅÌ
13:03:38,15.89,--,149,236824,ÂôÅÌ
13:03:38,15.89,--,54,85806,ÂôÅÌ
13:03:28,15.89,0.02,768,1220352,ÂòÅÌ
13:03:08,15.87,--,554,880721,ÂôÅÌ
13:03:08,15.87,--,373,592014,ÂôÅÌ
13:02:58,15.87,-0.01,698,1109249,ÂôÅÌ
13:02:43,15.88,--,325,516163,ÂòÅÌ
13:02:38,15.88,0.01,114,181032,ÂòÅÌ
13:02:28,15.87,--,184,293531,ÂôÅÌ
13:02:23,15.87,0.01,847,1344252,ÂòÅÌ
13:02:18,15.86,--,120,190320,ÂôÅÌ
13:02:13,15.86,--,150,237900,ÂôÅÌ
13:02:08,15.86,0.01,160,253760,ÂòÅÌ
13:02:03,15.85,--,120,190200,ÂòÅÌ
13:01:53,15.85,--,204,324861,ÂòÅÌ
13:01:53,15.85,--,345,546888,ÂòÅÌ
13:01:38,15.85,--,78,125151,ÂòÅÌ
13:01:33,15.85,--,190,301150,ÂôÅÌ
13:01:28,15.85,-0.01,367,581758,ÂôÅÌ
13:01:23,15.86,--,264,420226,ÂòÅÌ
13:01:08,15.86,0.01,47,74605,ÂòÅÌ
13:01:03,15.85,--,178,282130,ÂòÅÌ
13:00:53,15.85,--,66,104610,ÂòÅÌ
13:00:48,15.85,0.01,68,107780,ÂòÅÌ
13:00:38,15.84,-0.02,182,288288,ÂôÅÌ
13:00:33,15.86,0.03,2,3172,ÂòÅÌ
13:00:28,15.83,-0.02,12,18996,ÂôÅÌ
13:00:23,15.85,--,20,31700,ÖÐÐÔÅÌ
13:00:18,15.85,--,2,3170,ÂòÅÌ
13:00:13,15.85,--,1752,2776920,ÂòÅÌ
13:00:03,15.85,--,2974,4715311,ÂòÅÌ
11:30:02,15.85,--,55,87238,ÂòÅÌ
11:29:57,15.85,--,92,147341,ÂòÅÌ
11:29:52,15.85,-0.02,133,210868,ÂôÅÌ
11:29:47,15.87,0.01,110,174570,ÂòÅÌ
11:29:37,15.86,--,194,307684,ÂôÅÌ
11:29:37,15.86,-0.01,24,39586,ÂôÅÌ
11:29:32,15.87,0.01,475,753888,ÂòÅÌ
11:29:27,15.86,0.01,3334,5289246,ÂòÅÌ
11:29:22,15.85,-0.01,13,20668,ÂôÅÌ
11:29:17,15.86,--,506,804038,ÂôÅÌ
11:29:12,15.86,-0.01,236,374296,ÂôÅÌ
11:29:07,15.87,--,105,166698,ÂôÅÌ
11:29:01,15.87,--,512,812544,ÂôÅÌ
11:28:56,15.87,-0.02,52,84047,ÂôÅÌ
11:28:51,15.89,0.02,422,670558,ÂòÅÌ
11:28:46,15.87,--,514,815718,ÂòÅÌ
11:28:36,15.87,0.01,166,263442,ÂòÅÌ
11:28:36,15.86,-0.01,144,228384,ÂôÅÌ
11:28:31,15.87,--,229,363486,ÂòÅÌ
11:28:26,15.87,0.01,164,260268,ÂòÅÌ
11:28:21,15.86,-0.01,184,293346,ÂôÅÌ
11:28:16,15.87,0.01,637,1010982,ÂòÅÌ
11:28:11,15.86,--,556,881816,ÂôÅÌ
11:28:06,15.86,-0.01,92,147434,ÂôÅÌ
11:28:01,15.87,0.01,23,36564,ÂòÅÌ
11:27:56,15.86,--,44,69784,ÂôÅÌ
11:27:51,15.86,--,108,171288,ÂôÅÌ
11:27:46,15.86,-0.01,162,256932,ÂôÅÌ
11:27:41,15.87,--,1026,1628262,ÂòÅÌ
11:27:36,15.87,0.01,432,685584,ÂòÅÌ
11:27:31,15.86,--,140,223562,ÂôÅÌ
11:27:26,15.86,--,294,466284,ÂôÅÌ
11:27:21,15.86,--,203,322021,ÂôÅÌ
11:27:16,15.86,--,102,161772,ÂôÅÌ
11:27:11,15.86,--,162,256932,ÂôÅÌ
11:27:06,15.86,-0.01,150,239422,ÂôÅÌ
11:27:01,15.87,0.01,62,98394,ÂòÅÌ
11:26:56,15.86,-0.01,219,347397,ÂôÅÌ
11:26:51,15.87,0.01,50,79350,ÂòÅÌ
11:26:46,15.86,--,194,309206,ÂôÅÌ
11:26:41,15.86,-0.01,92,145912,ÂôÅÌ
11:26:36,15.87,--,354,561798,ÂòÅÌ
11:26:31,15.87,--,191,303180,ÂòÅÌ
11:26:26,15.87,--,84,134831,ÂòÅÌ
11:26:21,15.87,0.01,107,169872,ÂòÅÌ
11:26:11,15.86,-0.02,370,586820,ÂôÅÌ
11:26:11,15.88,--,226,360412,ÂòÅÌ
11:26:01,15.88,0.01,38,60344,ÂòÅÌ
11:26:01,15.87,-0.01,224,355488,ÂôÅÌ
11:25:56,15.88,--,190,301720,ÂòÅÌ
11:25:51,15.88,-0.01,217,344659,ÂôÅÌ
11:25:46,15.89,0.01,118,187502,ÂòÅÌ
11:25:41,15.88,--,148,235024,ÂôÅÌ
11:25:36,15.88,--,64,103156,ÂôÅÌ
11:25:31,15.88,--,30,47640,ÂôÅÌ
11:25:26,15.88,--,1106,1756328,ÂôÅÌ
11:25:21,15.88,--,75,119163,ÂôÅÌ
11:25:16,15.88,--,240,381120,ÂôÅÌ
11:25:06,15.88,0.02,1416,2250132,ÂòÅÌ
11:25:06,15.86,-0.02,615,975453,ÂôÅÌ
11:24:56,15.88,--,2250,3573000,ÂòÅÌ
11:24:56,15.88,0.01,166,265132,ÂòÅÌ
11:24:46,15.87,--,81,128610,ÂôÅÌ
11:24:46,15.87,-0.02,386,614105,ÂôÅÌ
11:24:41,15.89,0.01,398,632422,ÂòÅÌ
11:24:36,15.88,--,195,309723,ÂòÅÌ
11:24:31,15.88,--,88,139744,ÂôÅÌ
11:24:26,15.88,--,280,446164,ÂôÅÌ
11:24:21,15.88,--,278,441464,ÂôÅÌ
11:24:16,15.88,--,177,281901,ÂôÅÌ
11:24:11,15.88,--,122,193736,ÂôÅÌ
11:24:06,15.88,0.01,220,350249,ÂòÅÌ
11:24:01,15.87,-0.01,298,473560,ÂôÅÌ
11:23:56,15.88,--,414,658448,ÂôÅÌ
11:23:51,15.88,--,256,408052,ÂôÅÌ
11:23:46,15.88,--,484,768592,ÂôÅÌ
11:23:41,15.88,-0.01,271,430411,ÂôÅÌ
11:23:36,15.89,--,168,268477,ÂòÅÌ
11:23:31,15.89,--,30,47670,ÂòÅÌ
11:23:26,15.89,--,3605,5729044,ÂôÅÌ
11:23:21,15.89,-0.01,147,233646,ÂôÅÌ
11:23:16,15.9,--,1056,1680566,ÂòÅÌ
11:23:09,15.9,--,270,429300,ÂôÅÌ
11:23:04,15.9,--,578,920546,ÂôÅÌ
11:22:59,15.9,-0.01,969,1540773,ÂôÅÌ
11:22:49,15.91,--,622,991129,ÂòÅÌ
11:22:39,15.91,-0.01,18,28765,ÂôÅÌ
11:22:34,15.92,--,494,787848,ÂôÅÌ
11:22:24,15.92,0.01,554,882095,ÂòÅÌ
11:22:19,15.91,-0.01,746,1186886,ÂôÅÌ
11:22:09,15.92,0.02,1020,1623840,ÂòÅÌ
11:22:04,15.9,-0.01,489,777573,ÂôÅÌ
11:21:59,15.91,0.01,312,497919,ÂòÅÌ
11:21:54,15.9,--,140,224126,ÂôÅÌ
11:21:49,15.9,-0.01,3168,5037120,ÂôÅÌ
11:21:39,15.91,--,205,326218,ÂòÅÌ
11:21:34,15.91,-0.01,5131,8164884,ÂôÅÌ
11:21:29,15.92,--,374,596936,ÂòÅÌ
11:21:24,15.92,0.01,60,95520,ÂòÅÌ
11:21:19,15.91,-0.01,765,1217178,ÂôÅÌ
11:21:14,15.92,--,196,313560,ÂôÅÌ
11:21:09,15.92,--,95,151303,ÂôÅÌ
11:21:04,15.92,--,172,275352,ÂôÅÌ
11:20:59,15.92,-0.02,331,527015,ÂôÅÌ
11:20:54,15.94,0.02,568,906922,ÂòÅÌ
11:20:44,15.92,-0.01,201,320055,ÂôÅÌ
11:20:44,15.93,0.02,1074,1712411,ÂòÅÌ
11:20:39,15.91,--,310,493210,ÂôÅÌ
11:20:34,15.91,--,257,408950,ÂôÅÌ
11:20:29,15.91,-0.02,178,283198,ÂôÅÌ
11:20:24,15.93,0.02,606,966887,ÂòÅÌ
11:20:19,15.91,-0.01,1336,2125576,ÂôÅÌ
11:20:14,15.92,0.01,396,630432,ÂôÅÌ
11:20:09,15.91,-0.01,409,650782,ÂôÅÌ
11:20:04,15.92,-0.01,514,819816,ÂôÅÌ
11:19:59,15.93,--,96,152928,ÂôÅÌ
11:19:54,15.93,0.01,903,1438542,ÂòÅÌ
11:19:49,15.92,--,88,141624,ÂôÅÌ
11:19:44,15.92,--,1510,2403920,ÂòÅÌ
11:19:39,15.92,0.01,179,285031,ÂòÅÌ
11:19:34,15.91,-0.01,214,342001,ÂôÅÌ
11:19:29,15.92,0.01,995,1584103,ÂòÅÌ
11:19:24,15.91,-0.01,432,688839,ÂôÅÌ
11:19:19,15.92,--,372,592224,ÂôÅÌ
11:19:14,15.92,-0.02,146,232432,ÂôÅÌ
11:19:09,15.94,0.01,547,871981,ÂòÅÌ
11:19:04,15.93,-0.01,168,269153,ÂôÅÌ
11:18:59,15.94,--,313,498985,ÂôÅÌ
11:18:54,15.94,-0.01,736,1173184,ÖÐÐÔÅÌ
11:18:49,15.95,0.01,1378,2197910,ÂòÅÌ
11:18:44,15.94,--,406,647164,ÂôÅÌ
11:18:38,15.94,-0.01,1416,2257104,ÂôÅÌ
11:18:28,15.95,--,226,360470,ÂòÅÌ
11:18:28,15.95,--,1221,1948324,ÂôÅÌ
11:18:23,15.95,-0.01,1266,2020801,ÂôÅÌ
11:18:18,15.96,--,1112,1774752,ÂòÅÌ
11:18:13,15.96,0.01,887,1416481,ÂòÅÌ
11:18:08,15.95,-0.01,410,653950,ÂôÅÌ
11:18:03,15.96,0.01,174,277704,ÂòÅÌ
11:17:58,15.95,--,212,338140,ÂôÅÌ
11:17:53,15.95,-0.01,1272,2030371,ÂòÅÌ
11:17:48,15.96,0.01,1204,1921584,ÂòÅÌ
11:17:43,15.95,--,239,381268,ÂôÅÌ
11:17:38,15.95,--,470,751181,ÂôÅÌ
11:17:33,15.95,-0.01,490,781550,ÂôÅÌ
11:17:28,15.96,0.01,373,595371,ÂòÅÌ
11:17:23,15.95,--,438,700141,ÂôÅÌ
11:17:18,15.95,--,267,425928,ÂôÅÌ
11:17:13,15.95,0.01,1890,3014550,ÂòÅÌ
11:17:08,15.94,-0.01,150,240630,ÂôÅÌ
11:17:03,15.95,0.01,1477,2355878,ÂòÅÌ
11:16:53,15.94,--,196,313954,ÂòÅÌ
11:16:53,15.94,--,1740,2773560,ÂôÅÌ
11:16:48,15.94,--,3723,5934525,ÂôÅÌ
11:16:43,15.94,--,440,702890,ÂòÅÌ
11:16:38,15.94,--,950,1514300,ÂòÅÌ
11:16:33,15.94,--,1906,3038164,ÂòÅÌ
11:16:28,15.94,-0.01,1179,1879389,ÂôÅÌ
11:16:23,15.95,0.01,388,618860,ÂòÅÌ
11:16:18,15.94,--,1588,2531272,ÂòÅÌ
11:16:08,15.94,0.01,1180,1882450,ÂòÅÌ
11:16:08,15.93,--,1568,2497824,ÂôÅÌ
11:16:03,15.93,--,176,280368,ÂôÅÌ
11:15:58,15.93,--,1245,1983348,ÂôÅÌ
11:15:53,15.93,--,730,1164164,ÂòÅÌ
11:15:48,15.93,0.01,432,688176,ÂòÅÌ
11:15:43,15.92,--,298,474416,ÂôÅÌ
11:15:38,15.92,0.01,510,811920,ÂòÅÌ
11:15:33,15.91,--,1166,1856633,ÂôÅÌ
11:15:28,15.91,--,942,1498722,ÂôÅÌ
11:15:23,15.91,--,469,746369,ÂòÅÌ
11:15:18,15.91,--,1222,1945602,ÂôÅÌ
11:15:13,15.91,0.01,394,626981,ÂòÅÌ
11:15:08,15.9,--,657,1044693,ÂôÅÌ
11:15:03,15.9,-0.01,294,467460,ÂòÅÌ
11:14:58,15.91,0.01,2516,4004483,ÂòÅÌ
11:14:53,15.9,-0.01,179,284673,ÂôÅÌ
11:14:48,15.91,0.01,680,1082770,ÂòÅÌ
11:14:43,15.9,--,421,669453,ÂôÅÌ
11:14:38,15.9,--,377,600892,ÂòÅÌ
11:14:33,15.9,--,1271,2021716,ÂôÅÌ
11:14:23,15.9,--,937,1490020,ÂôÅÌ
11:14:23,15.9,--,624,992160,ÂôÅÌ
11:14:18,15.9,--,982,1561380,ÂôÅÌ
11:14:13,15.9,--,2066,3286466,ÂôÅÌ
11:14:08,15.9,--,2939,4673073,ÂôÅÌ
11:14:03,15.9,-0.01,64,103286,ÂôÅÌ
11:13:58,15.91,--,607,965800,ÂôÅÌ
11:13:53,15.91,0.01,1018,1619638,ÂòÅÌ
11:13:50,15.9,-0.01,488,775920,ÂôÅÌ
11:13:45,15.91,-0.01,628,1000675,ÂôÅÌ
11:13:40,15.92,0.01,558,888336,ÂòÅÌ
11:13:35,15.91,--,598,951418,ÂôÅÌ
11:13:30,15.91,--,1871,2976824,ÂòÅÌ
11:13:25,15.91,--,164,262451,ÂòÅÌ
11:13:20,15.91,-0.01,336,534576,ÂôÅÌ
11:13:15,15.92,--,974,1550608,ÂòÅÌ
11:13:10,15.92,--,406,646352,ÂòÅÌ
11:13:05,15.92,0.01,430,684560,ÂòÅÌ
11:13:00,15.91,-0.01,313,498046,ÂôÅÌ
11:12:55,15.92,-0.01,66,106600,ÂòÅÌ
11:12:50,15.93,0.01,1909,3041100,ÂòÅÌ
11:12:45,15.92,--,427,680102,ÂôÅÌ
11:12:40,15.92,--,906,1442352,ÂôÅÌ
11:12:35,15.92,--,322,512624,ÂôÅÌ
11:12:30,15.92,0.01,109,174737,ÂòÅÌ
11:12:25,15.91,-0.01,1544,2456885,ÂôÅÌ
11:12:20,15.92,--,880,1402233,ÂòÅÌ
11:12:15,15.92,0.01,86,138440,ÂòÅÌ
11:12:10,15.91,-0.01,1122,1785102,ÂôÅÌ
11:12:05,15.92,0.02,1014,1614288,ÂòÅÌ
11:12:00,15.9,-0.01,621,987453,ÂôÅÌ
11:11:55,15.91,0.01,782,1244162,ÂòÅÌ
11:11:50,15.9,-0.02,418,666146,ÂôÅÌ
11:11:45,15.92,0.01,735,1170820,ÂòÅÌ
11:11:40,15.91,0.01,1450,2306950,ÂòÅÌ
11:11:35,15.9,-0.01,516,821966,ÂôÅÌ
11:11:30,15.91,--,1019,1621292,ÂòÅÌ
11:11:25,15.91,-0.01,3215,5115128,ÂôÅÌ
11:11:18,15.92,--,528,842104,ÂòÅÌ
11:11:13,15.92,0.01,188,299296,ÂòÅÌ
11:11:08,15.91,-0.01,306,486846,ÂôÅÌ
11:11:03,15.92,--,261,415575,ÂòÅÌ
11:10:58,15.92,--,136,218040,ÂôÅÌ
11:10:53,15.92,--,918,1461456,ÂôÅÌ
11:10:48,15.92,--,1394,2219248,ÂôÅÌ
11:10:38,15.92,0.01,282,448944,ÖÐÐÔÅÌ
11:10:38,15.91,--,1086,1729353,ÂòÅÌ
11:10:33,15.91,-0.01,907,1443100,ÂôÅÌ
11:10:28,15.92,0.01,1308,2082336,ÂòÅÌ
11:10:23,15.91,--,852,1355532,ÂòÅÌ
11:10:18,15.91,--,1315,2093501,ÂôÅÌ
11:10:13,15.91,-0.01,1877,2986370,ÂôÅÌ
11:10:08,15.92,--,848,1351544,ÂòÅÌ
11:10:03,15.92,--,501,797655,ÂòÅÌ
11:09:58,15.92,--,1704,2712768,ÂòÅÌ
11:09:53,15.92,--,2850,4538728,ÂòÅÌ
11:09:48,15.92,-0.01,4503,7168839,ÂôÅÌ
11:09:43,15.93,-0.01,2846,4535207,ÂôÅÌ
11:09:38,15.94,0.01,308,490952,ÂòÅÌ
11:09:33,15.93,--,258,410994,ÂôÅÌ
11:09:28,15.93,0.01,1360,2166480,ÂòÅÌ
11:09:23,15.92,--,245,390103,ÂòÅÌ
11:09:18,15.92,--,820,1305440,ÂòÅÌ
11:09:13,15.92,0.02,400,637054,ÂòÅÌ
11:09:08,15.9,--,308,491246,ÂôÅÌ
11:09:03,15.9,--,6942,11037780,ÂòÅÌ
11:08:58,15.9,0.01,417,663093,ÂòÅÌ
11:08:53,15.89,0.01,1781,2831470,ÂòÅÌ
11:08:48,15.88,--,392,622496,ÂôÅÌ
11:08:43,15.88,-0.01,482,765543,ÂôÅÌ
11:08:38,15.89,0.01,492,783313,ÂòÅÌ
11:08:33,15.88,--,36,58692,ÂôÅÌ
11:08:28,15.88,--,274,435239,ÂòÅÌ
11:08:23,15.88,--,4449,7066472,ÂòÅÌ
11:08:13,15.88,0.01,175,278217,ÂòÅÌ
11:08:13,15.87,--,14,23741,ÂôÅÌ
11:08:08,15.87,0.02,3072,4875264,ÂòÅÌ
11:08:03,15.85,--,820,1299700,ÂòÅÌ
11:07:58,15.85,0.01,310,491350,ÂòÅÌ
11:07:53,15.84,--,520,823680,ÂôÅÌ
11:07:43,15.84,-0.01,1788,2832192,ÂôÅÌ
11:07:43,15.85,0.01,24,38040,ÂòÅÌ
11:07:38,15.84,--,140,221760,ÂôÅÌ
11:07:33,15.84,--,40,63360,ÂôÅÌ
11:07:28,15.84,0.01,534,845856,ÂòÅÌ
11:07:23,15.83,--,193,305582,ÂôÅÌ
11:07:18,15.83,0.01,33,52428,ÂôÅÌ
11:07:13,15.82,--,110,174020,ÂôÅÌ
11:07:08,15.82,-0.01,272,431822,ÂôÅÌ
11:06:58,15.83,--,512,810496,ÂòÅÌ
11:06:58,15.83,0.01,428,677524,ÂòÅÌ
11:06:53,15.82,--,259,409801,ÂòÅÌ
11:06:48,15.82,0.01,146,232490,ÂòÅÌ
11:06:43,15.81,--,234,369954,ÂôÅÌ
11:06:38,15.81,--,87,137610,ÂôÅÌ
11:06:33,15.81,--,4,7841,ÂôÅÌ
