date,close,turn,dailyreturn
2003-02-20,2.3209 ,-0.0500 ,-0.3931 
2003-02-21,2.2623 ,-0.3200 ,-2.5257 
2003-02-24,2.2696 ,0.0400 ,0.3239 
2003-02-25,2.3539 ,0.4600 ,3.7127 
2003-02-26,2.3411 ,-0.0700 ,-0.5447 
2003-02-27,2.3685 ,0.1500 ,1.1737 
2003-02-28,2.3978 ,0.1600 ,1.2374 
2003-03-03,2.4381 ,0.2200 ,1.6807 
2003-03-04,2.4162 ,-0.1200 ,-0.9016 
2003-03-05,2.3960 ,-0.1100 ,-0.8340 
2003-03-06,2.3594 ,-0.2000 ,-1.5291 
2003-03-07,2.3557 ,-0.0200 ,-0.1553 
2003-03-10,2.2971 ,-0.3200 ,-2.4883 
2003-03-11,2.3044 ,0.0400 ,0.3190 
2003-03-12,2.3447 ,0.2200 ,1.7488 
2003-03-13,2.3136 ,-0.1700 ,-1.3281 
2003-03-14,2.2898 ,-0.1300 ,-1.0293 
2003-03-17,2.3136 ,0.1300 ,1.0400 
2003-03-18,2.3246 ,0.0600 ,0.4751 
2003-03-19,2.3209 ,-0.0200 ,-0.1576 
2003-03-20,2.3539 ,0.1800 ,1.4207 
2003-03-21,2.3649 ,0.0600 ,0.4669 
2003-03-24,2.3521 ,-0.0700 ,-0.5422 
2003-03-25,2.3209 ,-0.1700 ,-1.3240 
2003-03-26,2.2953 ,-0.1400 ,-1.1050 
2003-03-27,2.3539 ,0.3200 ,2.5539 
2003-03-28,2.3191 ,-0.1900 ,-1.4786 
2003-03-31,2.3484 ,0.1600 ,1.2638 
2003-04-01,2.3960 ,0.2600 ,2.0281 
2003-04-02,2.4125 ,0.0900 ,0.6881 
2003-04-03,2.3942 ,-0.1000 ,-0.7593 
2003-04-04,2.4198 ,0.1400 ,1.0712 
2003-04-07,2.3667 ,-0.2900 ,-2.1953 
2003-04-08,2.4015 ,0.1900 ,1.4706 
2003-04-09,2.4180 ,0.0900 ,0.6865 
2003-04-10,2.4803 ,0.3400 ,2.5758 
2003-04-11,2.5316 ,0.2800 ,2.0679 
2003-04-14,2.5645 ,0.1800 ,1.3025 
2003-04-15,2.5371 ,-0.1500 ,-1.0714 
2003-04-16,2.4693 ,-0.3700 ,-2.6715 
2003-04-17,2.5444 ,0.4100 ,3.0415 
2003-04-18,2.4931 ,-0.2800 ,-2.0158 
2003-04-21,2.4180 ,-0.4100 ,-3.0125 
2003-04-22,2.4217 ,0.0200 ,0.1515 
2003-04-23,2.3649 ,-0.3100 ,-2.3449 
2003-04-24,2.2898 ,-0.4100 ,-3.1758 
2003-04-25,2.2238 ,-0.3600 ,-2.8800 
2003-04-28,2.2531 ,0.1600 ,1.3180 
2003-04-29,2.1945 ,-0.3200 ,-2.6016 
2003-04-30,2.0883 ,-0.5800 ,-4.8414 
2003-05-12,2.0809 ,-0.0400 ,-0.3509 
2003-05-13,1.9747 ,-0.5800 ,-5.1056 
2003-05-14,2.0260 ,0.2800 ,2.5974 
2003-05-15,2.1579 ,0.7200 ,6.5099 
2003-05-16,2.1011 ,-0.3100 ,-2.6316 
2003-05-19,2.1341 ,0.1800 ,1.5693 
2003-05-20,2.1249 ,-0.0500 ,-0.4292 
2003-05-21,2.1249 ,0.0000 ,0.0000 
2003-05-22,2.1341 ,0.0500 ,0.4310 
2003-05-23,2.1689 ,0.1900 ,1.6309 
2003-05-26,2.1377 ,-0.1700 ,-1.4358 
2003-05-27,2.1963 ,0.3200 ,2.7421 
2003-05-28,2.1780 ,-0.1000 ,-0.8340 
2003-05-29,2.2403 ,0.3400 ,2.8595 
2003-05-30,2.2312 ,-0.0500 ,-0.4088 
2003-06-02,2.2092 ,-0.1200 ,-0.9852 
2003-06-03,2.2092 ,0.0000 ,0.0000 
2003-06-04,2.1560 ,-0.2900 ,-2.4046 
2003-06-05,2.1560 ,0.0000 ,0.0000 
2003-06-06,2.1139 ,-0.2300 ,-1.9541 
2003-06-09,2.0828 ,-0.1700 ,-1.4731 
2003-06-10,2.0864 ,0.0200 ,0.1759 
2003-06-11,2.1176 ,0.1700 ,1.4925 
2003-06-12,2.1084 ,-0.0500 ,-0.4325 
2003-06-13,2.1212 ,0.0700 ,0.6082 
2003-06-16,2.1194 ,-0.0100 ,-0.0864 
2003-06-17,2.1029 ,-0.0900 ,-0.7779 
2003-06-18,2.1066 ,0.0200 ,0.1758 
2003-06-19,2.2286 ,0.6600 ,5.7895 
2003-06-20,2.1972 ,-0.1700 ,-1.4096 
2003-06-23,2.1879 ,-0.0500 ,-0.4205 
2003-06-24,2.1565 ,-0.1700 ,-1.4358 
2003-06-25,2.1491 ,-0.0400 ,-0.3428 
2003-06-26,2.2138 ,0.3500 ,3.0095 
2003-06-27,2.1621 ,-0.2800 ,-2.3372 
2003-06-30,2.1621 ,0.0000 ,0.0000 
2003-07-01,2.1306 ,-0.1700 ,-1.4530 
2003-07-02,2.1269 ,-0.0200 ,-0.1735 
2003-07-03,2.1251 ,-0.0100 ,-0.0869 
2003-07-04,2.1085 ,-0.0900 ,-0.7826 
2003-07-07,2.1103 ,0.0100 ,0.0876 
2003-07-08,2.1473 ,0.2000 ,1.7513 
2003-07-09,2.1380 ,-0.0500 ,-0.4303 
2003-07-10,2.1990 ,0.3300 ,2.8522 
2003-07-11,2.1935 ,-0.0300 ,-0.2521 
2003-07-14,2.1491 ,-0.2400 ,-2.0219 
2003-07-15,2.2101 ,0.3300 ,2.8375 
2003-07-16,2.2249 ,0.0800 ,0.6689 
2003-07-17,2.2101 ,-0.0800 ,-0.6645 
2003-07-18,2.1325 ,-0.4200 ,-3.5117 
2003-07-21,2.0826 ,-0.2700 ,-2.3397 
2003-07-22,2.1306 ,0.2600 ,2.3070 
2003-07-23,2.1399 ,0.0500 ,0.4337 
2003-07-24,2.1085 ,-0.1700 ,-1.4680 
2003-07-25,2.1214 ,0.0700 ,0.6135 
2003-07-28,2.1177 ,-0.0200 ,-0.1742 
2003-07-29,2.1066 ,-0.0600 ,-0.5236 
2003-07-30,2.0881 ,-0.1000 ,-0.8772 
2003-07-31,2.0937 ,0.0300 ,0.2655 
2003-08-01,2.1399 ,0.2500 ,2.2065 
2003-08-04,2.1528 ,0.0700 ,0.6045 
2003-08-05,2.1325 ,-0.1100 ,-0.9442 
2003-08-06,2.1454 ,0.0700 ,0.6066 
2003-08-07,2.1159 ,-0.1600 ,-1.3781 
2003-08-08,2.0992 ,-0.0900 ,-0.7860 
2003-08-11,2.1029 ,0.0200 ,0.1761 
2003-08-12,2.1011 ,-0.0100 ,-0.0879 
2003-08-13,2.0641 ,-0.2000 ,-1.7590 
2003-08-14,2.0734 ,0.0500 ,0.4476 
2003-08-15,2.0881 ,0.0800 ,0.7130 
2003-08-18,2.0808 ,-0.0400 ,-0.3540 
2003-08-19,2.0808 ,0.0000 ,0.0000 
2003-08-20,2.0752 ,-0.0300 ,-0.2664 
2003-08-21,2.0826 ,0.0400 ,0.3562 
2003-08-22,2.0900 ,0.0400 ,0.3549 
2003-08-25,2.0530 ,-0.2000 ,-1.7683 
2003-08-26,2.0604 ,0.0400 ,0.3600 
2003-08-27,2.0142 ,-0.2500 ,-2.2422 
2003-08-28,1.9773 ,-0.2000 ,-1.8349 
2003-08-29,1.9828 ,0.0300 ,0.2804 
2003-09-01,2.0253 ,0.2300 ,2.1435 
2003-09-02,2.0660 ,0.2200 ,2.0073 
2003-09-03,2.0512 ,-0.0800 ,-0.7156 
2003-09-04,2.0475 ,-0.0200 ,-0.1802 
2003-09-05,1.9976 ,-0.2700 ,-2.4368 
2003-09-08,1.9976 ,0.0000 ,0.0000 
2003-09-09,2.0031 ,0.0300 ,0.2775 
